917.1355060507238, 966.3702868851167, -7.1817585301837275
912.4641876890294, 957.9702428185274, -5.4691601049868765
898.1388113584383, 951.0310759819201, -8.185695538057743
807.8266562666286, 908.3004170363057, -16.25
717.514501166895, 862.2827843267162, -15.147637795275593
627.2023460750853, 823.5695377647143, -7.992125984251969
534.3988211856175, 785.951949121714, -8.569553805774278
439.4153477241894, 759.2909396942872, -9.409448818897639
351.5945624221139, 718.3863772849888, -9.343832020997375
265.9537256959607, 674.1948411140386, -9.383202099737533
180.6243101915433, 633.2902787070634, -9.648950131233596
92.49210366773198, 599.6901024407061, -10.35761154855643
0.0, 575.5856281669096, -10.321522309711286
23.668013057942098, 500.3504508809093, -9.183070866141733
35.50201958691314, 408.3151854617303, -9.88517060367454
116.47153794740987, 426.94137012890184, -9.881889763779528
213.94638120649608, 448.1240899497037, -9.366797900262467
308.9298546679242, 468.94159045952523, -8.75
403.91332812935235, 497.428696420945, -8.264435695538058
498.8968015947424, 527.3766796146701, -8.113517060367455
593.8802750561705, 555.133346963422, -8.241469816272966
767.3418970843992, 630.3685242470991, -7.828083989501312
810.3180260603247, 578.8726019308847, -7.375328083989501
857.6540521801709, 505.0983018725433, -7.204724409448819
855.1626823864748, 449.9501864836966, -7.2408136482939645
781.6672734110284, 411.60215922570535, -6.683070866141732
712.8431828052005, 372.1584740487123, -6.541994750656168
641.5277224017145, 332.3495695607389, -7.1358267716535435
577.374950157581, 299.47983191169595, -6.30249343832021
641.5277224017145, 268.07097149263507, -6.6502624671916015
696.0264366809132, 220.9576808640438, -6.7749343832021
750.8365721858097, 169.4617585455061, -6.082677165354331
800.663968103314, 118.33105553562552, -5.246062992125984
850.4913640168562, 66.10469460441993, -5.980971128608925
900.3187599343606, 3.6521930703089556, -4.839238845144357
881.3220652420748, 3.6521930703089556, -5.685695538057743
879.1421166661526, 4.3826316853000264, -6.876640419947507
881.3220652420748, 2.1913158426500132, -5.31496062992126
879.1421166661526, 2.9217544553178842, -5.90223097112861
876.6507468724566, 3.6521930703089556, -4.603018372703413
879.1421166661526, 3.6521930703089556, -4.419291338582677
881.3220652420748, 1.4608772276589421, -5.961286089238846
879.1421166661526, 2.1913158426500132, -4.251968503937008
876.6507468724566, 4.747850991633962, -3.9960629921259847
874.1593770787603, 4.3826316853000264, -3.1922572178477693
876.6507468724566, 2.1913158426500132, -4.494750656167979
876.6507468724566, 4.3826316853000264, -4.94750656167979
879.1421166661526, 8.400044064266117, -3.605643044619423
876.6507468724566, 10.59135990691613, -7.39501312335958
869.4880587091419, 12.417456443232208, -6.09251968503937
867.3081101411435, 13.878333673214351, -5.190288713910761
867.3081101411435, 14.608772285882221, -3.3103674540682415
871.979428502838, 15.339210900873294, -5.134514435695539
881.3220652420748, 0.0, -5.413385826771655
874.1593770787603, 9.130482679257188, -4.206036745406824
871.979428502838, 12.417456443232208, -5.196850393700788
893.4674929927818, 49.66982577989843, -4.829396325459318
938.3121493149698, 57.70465053783062, -4.773622047244095
952.637525641599, 62.817720838121716, -5.003280839895013
1002.4649215591033, 68.29601044706995, -5.800524934383202
974.1255901315427, 91.30482680186469, -6.525590551181103
962.2915836025716, 96.05267779582185, -5.6200787401574805
962.2915836025716, 98.24399363847186, -5.534776902887139
962.2915836025716, 101.89618671110402, -6.676509186351706
962.2915836025716, 105.91359909007011, -2.8805774278215224
964.47153217057, 112.12232731400941, -3.7992125984251968
947.9662072759425, 122.71368722092555, -4.90485564304462
907.4814480976752, 128.19197682987377, -5.3641732283464565
862.3253705458272, 132.20938920883987, -5.790682414698163
845.8200456472379, 145.72250357572028, -5.57742782152231
898.1388113584383, 188.0879432126776, -4.448818897637795
852.9827338145144, 264.7839977286601, -5.830052493438321
831.4946693245706, 296.923296762712, -6.09251968503937
817.1692929979415, 309.3407532082674, -5.90223097112861
836.1659876902271, 317.74079727485673, -5.705380577427822
826.8233509589141, 402.10645724011425, -7.345800524934384
746.1652538241152, 453.60237955632874, -7.634514435695539
660.5244170940001, 449.9501864836966, -7.604986876640421
582.0462685271995, 413.7934750706786, -6.512467191601051
506.059489758057, 383.11505326428556, -7.975721784776904
427.58134119125634, 356.08882453052473, -8.267716535433072
349.1031926244558, 328.69737649043, -8.533464566929135
268.4450954896568, 306.4189987506263, -9.307742782152232
211.45501141279993, 324.6799641114639, -9.26509186351706
218.61769957611455, 410.8717206130375, -9.248687664041995
211.45501141279993, 497.428696420945, -8.753280839895014
273.1164138553133, 531.3940919936363, -8.996062992125985
354.08593221581, 561.3420751850381, -6.978346456692914
432.2526595608748, 590.194400455115, -8.605643044619423
508.55085955175315, 624.159796025483, -8.57283464566929
582.0462685271995, 658.8556302108422, -8.789370078740157
650.8703591330275, 703.0471663841155, -8.615485564304462
720.0058709685151, 742.4908515611086, -6.991469816272967
701.0091762722675, 742.4908515611086, -7.214566929133859
620.0396579117706, 723.864666893937, -8.779527559055119
536.8901909793136, 726.0559827365871, -8.825459317585302
453.7407240468566, 730.8038337328675, -7.083333333333333
370.5912571143995, 742.4908515611086, -9.54724409448819
287.44179018194245, 756.3691852366461, -9.596456692913387
206.7836930471435, 772.4388347548337, -9.675196850393702
197.1296350861708, 798.3694055649463, -9.478346456692913
270.93646528731495, 810.7868620105017, -9.229002624671915
346.9232440564574, 836.7174328229376, -9.03215223097113
415.7473346622853, 866.6654160143395, -8.809055118110237
487.06279506577135, 901.3612501996985, -8.300524934383203
560.5582040412177, 928.7526982421165, -7.870734908136484
631.8736644407418, 948.8397601369469, -7.431102362204725
707.8604432138462, 971.1181378767507, -13.763123359580055
781.6672734110284, 997.0487086915097, -12.427821522309712
845.8200456472379, 1036.4923938685026, -7.444225721784778
845.8200456472379, 1018.5966478163223, -8.835301837270341
836.1659876902271, 1028.0923498019133, -6.646981627296589
824.3319811612561, 1019.6923057376472, -9.120734908136484
824.3319811612561, 1058.0403329933154, -7.641076115485564
829.3147207526104, 1057.3098943806474, -7.591863517060368
838.6573574839233, 993.3965156188775, -10.249343832020998
890.9761231951237, 958.7006814335184, -8.461286089238845
828.8475889180256, 1348.1705506438122, 0.0
681.9875678793903, 1179.1507074579713, 0.0
582.2362354724187, 1098.7988076782215, 0.0
415.9809005795777, 1096.0267931384308, 0.0
271.8925284425208, 1073.8616333818948, 0.0
108.40884245125827, 976.8812985452433, 0.0
-74.47015740609586, 868.8165577335948, 0.0
-171.45295513000593, 788.4646579538451, 0.0
-224.09871312383083, 710.881120522751, 0.0
-249.0373247811934, 605.5883942532162, 0.0
-215.7868806455362, 442.1052757646863, 0.0
-185.3080854074955, 259.2290120640575, 0.0
-163.1380084411184, 123.45508241629146, 0.0
-137.45198584525073, 16.92426269449787, 0.0
-79.78611770918441, -29.206587998359193, 0.0
-5.646066800267942, 11.98284546816049, 0.0
104.74341463802867, 49.878000783788586, 0.0
205.24838640865323, 125.6646592239097, 0.0
289.2760611918727, 198.1606917065975, 0.0
398.01501014031044, 156.97125823775463, 0.0
412.84488884844944, 49.878000783788586, 0.0
422.7293985161215, -45.68163094627541, 0.0
363.41611210475116, -152.77854059602294, 0.0
394.7201735857404, -235.15740752906228, 0.0
467.2159204259838, -197.2622522134342, 0.0
510.051909853911, -96.75755106125133, 0.0
531.4714616751521, 2.096358822027446, 0.0
557.8332683223052, 77.88666945560684, 0.0
612.2042999038016, 89.42029517486247, 0.0
656.6877076109948, 23.516471189739327, 0.0
696.22886048039, -25.912309847467608, 0.0
676.4598411450461, -121.4719415798548, 0.0
673.165004594438, -225.27092088292926, 0.0
734.1257092850743, -165.95930539304754, 0.0
785.2019043080386, -106.64403770738438, 0.0
841.2172399542459, -126.41701099965047, 0.0
880.7615070342341, -207.14873885956723, 0.0
940.0747934456045, -269.7582846937988, 0.0
1058.701366268345, -329.0699001860037, 0.0
1104.8321922468806, -404.8602108195831, 0.0
1205.337164021467, -414.7466974657161, 0.0
1261.3556138822294, -488.8898690238497, 0.0
1305.8390215814986, -559.7387624287685, 0.0
1431.0583817279344, -553.1465539335271, 0.0
1419.5233395743653, -434.5196707579822, 0.0
1431.0583817279344, -319.18706573332895, 0.0
1529.9128210126619, -263.1660762008805, 0.0
1551.332372829941, -193.9679740625426, 0.0
1488.721536454109, -113.23370558135704, 0.0
1455.7698075137416, -50.62706066418244, 0.0
1380.2001815613737, -12.18006389864539, 0.0
1319.2394768707375, -27.007967768792614, 0.0
1276.403487446772, -78.08388788376854, 0.0
1222.0324558652758, 25.715091419305907, 0.0
1157.7769146200694, 117.98044500080151, 0.0
1116.5852292647771, 244.84667574703363, 0.0
1083.63374950056, 370.06211522436166, 0.0
1101.758464763269, 501.8661110057961, 0.0
1072.101821557584, 646.8545237753902, 0.0
1030.9101361983298, 781.9527977077162, 0.0
971.5968497869594, 912.1096544113816, 0.0
938.6453700306661, 1027.4386072425766, 0.0
923.818605529158, 1157.5954639485653, 0.0
923.818605529158, 1253.1514434874941, 0.0
956.7700852933751, 1343.7660058000856, 0.0
983.1318919405284, 1445.9105416407979, 0.0
